;Kundennummer;Gerätetyp
3116;90410;DeviceGen3
3117;60578;DeviceGen3
3118;54299;DeviceGen2
3119;16992;DeviceGen3
3120;64984;DeviceGen3
3121;20125;DeviceGen3
3122;81668;DeviceGen4
3123;66543;DeviceGen3
3124;50430;DeviceGen3
3125;90965;DeviceGen3
3126;23898;DeviceGen3
3127;16610;DeviceGen3
3128;16791;DeviceGen4
3129;51574;DeviceGen3
3130;56640;DeviceGen3
3131;42556;DeviceGen3
3132;5900;DeviceGen3
3133;9276;DeviceGen3
3134;65802;DeviceGen3
3135;88376;DeviceGen3
3136;99129;DeviceGen2
3137;47639;DeviceGen3
3138;21092;DeviceGen4
3139;90248;DeviceGen3
3140;72758;DeviceGen2
3141;43790;DeviceGen4
3142;19216;DeviceGen2
3143;31594;DeviceGen3
3144;54451;DeviceGen4
3145;31155;DeviceGen2
3146;11268;DeviceGen3
3147;35051;DeviceGen2
3148;89819;DeviceGen3
3149;98902;DeviceGen3
3150;91518;DeviceGen3
3151;49177;DeviceGen3
3152;15912;DeviceGen3
3153;68995;DeviceGen3
3154;89023;DeviceGen3
3155;60566;DeviceGen3
3156;43626;DeviceGen3
3157;31013;DeviceGen2
3158;71146;DeviceGen2
3159;57886;DeviceGen3
3160;61771;DeviceGen3
3161;37788;DeviceGen2
3162;59460;DeviceGen2
3163;51297;DeviceGen2
3164;55503;DeviceGen2
3165;73728;DeviceGen2
3166;53443;DeviceGen3
3167;54039;DeviceGen3
3168;51176;DeviceGen3
3169;93707;DeviceGen3
3170;70914;DeviceGen2
3171;52947;DeviceGen4
3172;29567;DeviceGen2
3173;71216;DeviceGen2
3174;68010;DeviceGen3
3175;96087;DeviceGen3
3176;27329;DeviceGen2
3177;52321;DeviceGen2
3178;73960;DeviceGen3
3179;54192;DeviceGen2
3180;49348;DeviceGen2
3181;97384;DeviceGen2
3182;79535;DeviceGen2
3183;5224;DeviceGen2
3184;9805;DeviceGen2
3185;59577;DeviceGen2
3186;46508;DeviceGen2
3187;49081;DeviceGen3
3188;72968;DeviceGen3
3189;11850;DeviceGen3
3190;73401;DeviceGen3
3191;35922;DeviceGen4
3192;40750;DeviceGen2
3193;4447;DeviceGen2
3194;51468;DeviceGen4
3195;36516;DeviceGen4
3196;83961;DeviceGen4
3197;59267;DeviceGen2
3198;23313;DeviceGen2
3199;26773;DeviceGen2
3200;77998;DeviceGen2
3201;12010;DeviceGen3
3202;53055;DeviceGen2
3203;96867;DeviceGen2
3204;37980;DeviceGen2
3205;75349;DeviceGen3
3206;39931;DeviceGen2
3207;89193;DeviceGen2
3208;26088;DeviceGen3
3209;70056;DeviceGen2
3210;71675;DeviceGen3
3211;74547;DeviceGen2
3212;25475;DeviceGen3
3213;74869;DeviceGen3
3214;62215;DeviceGen3
3215;66470;DeviceGen4
3216;53837;DeviceGen2
3217;28525;DeviceGen2
3218;70808;DeviceGen2
3219;76649;DeviceGen3
3220;36584;DeviceGen3
3221;65996;DeviceGen3
3222;97204;DeviceGen4
3223;82324;DeviceGen2
3224;24566;DeviceGen2
3225;30181;DeviceGen3
3226;74745;DeviceGen2
3227;72047;DeviceGen2
3228;47694;DeviceGen3
3229;23419;DeviceGen2
3230;90008;DeviceGen3
3231;97580;DeviceGen3
3232;59034;DeviceGen2
3233;29453;DeviceGen3
3234;81286;DeviceGen3
3235;27546;DeviceGen3
3236;93569;DeviceGen2
3237;65065;DeviceGen3
3238;70761;DeviceGen3
3239;65623;DeviceGen2
3240;85170;DeviceGen3
3241;94109;DeviceGen2
3242;97764;DeviceGen3
3243;76103;DeviceGen2
3244;29188;DeviceGen3
3245;74449;DeviceGen3
3246;67532;DeviceGen3
3247;98826;DeviceGen3
3248;62202;DeviceGen2
3249;67051;DeviceGen2
3250;48960;DeviceGen3
3251;43466;DeviceGen3
3252;47123;DeviceGen3
3253;9171;DeviceGen3
3254;31916;DeviceGen2
3255;87524;DeviceGen3
3256;58799;DeviceGen2
3257;46956;DeviceGen3
3258;98949;DeviceGen2
3259;70622;DeviceGen3
3260;36228;DeviceGen2
3261;93072;DeviceGen3
3262;19067;DeviceGen2
3263;64154;DeviceGen2
3264;60162;DeviceGen3
3265;74762;DeviceGen3
3266;7113;DeviceGen3
3267;10357;DeviceGen3
3268;86840;DeviceGen3
3269;98116;DeviceGen3
3270;22204;DeviceGen4
3271;14530;DeviceGen3
3272;95056;DeviceGen4
3273;13102;DeviceGen3
3274;70609;DeviceGen2
3275;71652;DeviceGen2
3276;5808;DeviceGen3
3277;74607;DeviceGen3
3278;51583;DeviceGen2
3279;71036;DeviceGen4
3280;51141;DeviceGen3
3281;63302;DeviceGen3
3282;54965;DeviceGen2
3283;31468;DeviceGen3
3284;16426;DeviceGen3
3285;13740;DeviceGen3
3286;33403;DeviceGen3
3287;13373;DeviceGen2
3288;32245;DeviceGen3
3289;17712;DeviceGen2
3290;27543;DeviceGen3
3291;81739;DeviceGen3
3292;68108;DeviceGen3
3293;47498;DeviceGen3
3294;76610;DeviceGen2
3295;87463;DeviceGen2
3296;41298;DeviceGen2
3297;47502;DeviceGen3
3298;21659;DeviceGen3
3299;9927;DeviceGen3
3300;42864;DeviceGen2
3301;68935;DeviceGen3
3302;37298;DeviceGen3
3303;44741;DeviceGen3
3304;85454;DeviceGen3
3305;58987;DeviceGen3
3306;60057;DeviceGen3
3307;44823;DeviceGen3
3308;27694;DeviceGen2
3309;66310;DeviceGen3
3310;10048;DeviceGen3
3311;34810;DeviceGen3
3312;90001;DeviceGen3
3313;79482;DeviceGen2
3314;48740;DeviceGen2
3315;27208;DeviceGen2
3316;99496;DeviceGen3
3317;12702;DeviceGen2
3318;48741;DeviceGen2
3319;25536;DeviceGen2
3320;88999;DeviceGen3
3321;49754;DeviceGen3
3322;36251;DeviceGen2
3323;40736;DeviceGen3
3324;17672;DeviceGen3
3325;82162;DeviceGen4
3326;88925;DeviceGen2
3327;2673;DeviceGen3
3328;68048;DeviceGen3
3329;48698;DeviceGen2
3330;97229;DeviceGen3
3331;7654;DeviceGen2
3332;96159;DeviceGen2
3333;81410;DeviceGen4
3334;78311;DeviceGen3
3335;73169;DeviceGen4
3336;70676;DeviceGen2
3337;51965;DeviceGen2
3338;76546;DeviceGen2
3339;19697;DeviceGen2
3340;36256;DeviceGen2
3341;49058;DeviceGen3
3342;38446;DeviceGen2
3343;71319;DeviceGen2
3344;94954;DeviceGen3
3345;47035;DeviceGen3
3346;25839;DeviceGen3
3347;10403;DeviceGen3
3348;99763;DeviceGen2
3349;16064;DeviceGen2
3350;49537;DeviceGen4
3351;52673;DeviceGen3
3352;59268;DeviceGen4
3353;76941;DeviceGen2
3354;89505;DeviceGen3
3355;5001;DeviceGen3
3356;27767;DeviceGen3
3357;54614;DeviceGen3
3358;1766;DeviceGen3
3359;66168;DeviceGen3
3360;1847;DeviceGen2
3361;66187;DeviceGen2
3362;63037;DeviceGen3
3363;21665;DeviceGen3
3364;32858;DeviceGen3
3365;4396;DeviceGen4
3366;66602;DeviceGen3
3367;25301;DeviceGen3
3368;89663;DeviceGen3
3369;33002;DeviceGen2
3370;47412;DeviceGen2
3371;4583;DeviceGen3
3372;98306;DeviceGen3
3373;41866;DeviceGen2
3374;91052;DeviceGen2
3375;34922;DeviceGen2
3376;71277;DeviceGen2
3377;76817;DeviceGen3
3378;58831;DeviceGen2
3379;62028;DeviceGen3
3380;53281;DeviceGen3
3381;75602;DeviceGen3
3382;77986;DeviceGen2
3383;22972;DeviceGen2
3384;62188;DeviceGen2
3385;1557;DeviceGen2
3386;11188;DeviceGen3
3387;33870;DeviceGen3
3388;27032;DeviceGen2
3389;75147;DeviceGen2
3390;8519;DeviceGen2
3391;73349;DeviceGen2
3392;7842;DeviceGen3
3393;7951;DeviceGen2
3394;47978;DeviceGen2
3395;8476;DeviceGen3
3396;3763;DeviceGen2
3397;50402;DeviceGen2
3398;66205;DeviceGen3
3399;71140;DeviceGen2
3400;64967;DeviceGen3
3401;55444;DeviceGen3
3402;5058;DeviceGen4
3403;70051;DeviceGen2
3404;70695;DeviceGen2
3405;17719;DeviceGen2
3406;56386;DeviceGen2
3407;41878;DeviceGen3
3408;24026;DeviceGen3
3409;99595;DeviceGen3
3410;78812;DeviceGen2
3411;92605;DeviceGen2
3412;27859;DeviceGen3
3413;2933;DeviceGen3
3414;36517;DeviceGen3
3415;19609;DeviceGen3
3416;43247;DeviceGen2
3417;38670;DeviceGen3
3418;77036;DeviceGen3
3419;64625;DeviceGen2
3420;97132;DeviceGen2
3421;41645;DeviceGen3
3422;30119;DeviceGen2
3423;98193;DeviceGen3
3424;70214;DeviceGen3
3425;69520;DeviceGen3
3426;19011;DeviceGen2
3427;57233;DeviceGen3
3428;43391;DeviceGen2
3429;3255;DeviceGen2
3430;88122;DeviceGen3
3431;55526;DeviceGen2
3432;16790;DeviceGen2
3433;90192;DeviceGen3
3434;69254;DeviceGen2
3435;62238;DeviceGen2
3436;56037;DeviceGen2
3437;30728;DeviceGen2
3438;30760;DeviceGen3
3439;95307;DeviceGen2
3440;39033;DeviceGen2
3441;34925;DeviceGen2
3442;44846;DeviceGen3
3443;46844;DeviceGen3
3444;68491;DeviceGen2
3445;62393;DeviceGen3
3446;35927;DeviceGen3
3447;14708;DeviceGen3
3448;94013;DeviceGen2
3449;38803;DeviceGen3
3450;81842;DeviceGen3
3451;35393;DeviceGen3
3452;48185;DeviceGen3
3453;12264;DeviceGen4
3454;13610;DeviceGen3
3455;83969;DeviceGen2
3456;62880;DeviceGen3
3457;8259;DeviceGen3
3458;98320;DeviceGen2
3459;58667;DeviceGen3
3460;99461;DeviceGen3
3461;25198;DeviceGen2
3462;3124;DeviceGen3
3463;53153;DeviceGen2
3464;78364;DeviceGen3
3465;47832;DeviceGen2
3466;5704;DeviceGen3
3467;40040;DeviceGen2
3468;58541;DeviceGen2
3469;59408;DeviceGen2
3470;98734;DeviceGen3
3471;1071;DeviceGen3
3472;72466;DeviceGen3
3473;94478;DeviceGen3
3474;63724;DeviceGen2
3475;71370;DeviceGen3
3476;44241;DeviceGen3
3477;57067;DeviceGen2
3478;44073;DeviceGen3
3479;96036;DeviceGen2
3480;50190;DeviceGen4
3481;99287;DeviceGen2
3482;63856;DeviceGen3
3483;33968;DeviceGen3
3484;53035;DeviceGen2
3485;33006;DeviceGen3
3486;45440;DeviceGen3
3487;29719;DeviceGen2
3488;64099;DeviceGen3
3489;61579;DeviceGen3
3490;4180;DeviceGen4
3491;4393;DeviceGen2
3492;42025;DeviceGen3
3493;72852;DeviceGen3
3494;81482;DeviceGen2
3495;65125;DeviceGen3
3496;77369;DeviceGen3
3497;89868;DeviceGen3
3498;75484;DeviceGen3
3499;43885;DeviceGen2
3500;4763;DeviceGen3
3501;94536;DeviceGen2
3502;42409;DeviceGen3
3503;18003;DeviceGen2
3504;14157;DeviceGen3
3505;4416;DeviceGen2
3506;88189;DeviceGen3
3507;2028;DeviceGen3
3508;26661;DeviceGen2
3509;13080;DeviceGen3
3510;53382;DeviceGen3
3511;13434;DeviceGen3
3512;45520;DeviceGen3
3513;6569;DeviceGen3
3514;57785;DeviceGen3
3515;31809;DeviceGen3
3516;83602;DeviceGen3
3517;48176;DeviceGen2
3518;34530;DeviceGen2
3519;46186;DeviceGen2
3520;32178;DeviceGen3
3521;64381;DeviceGen3
3522;46741;DeviceGen2
3523;21155;DeviceGen2
3524;60068;DeviceGen2
3525;50168;DeviceGen3
3526;12350;DeviceGen3
3527;10558;DeviceGen2
3528;47932;DeviceGen2
3529;9177;DeviceGen2
3530;79036;DeviceGen3
3531;22264;DeviceGen3
3532;54613;DeviceGen4
3533;81799;DeviceGen3
3534;38295;DeviceGen3
3535;9981;DeviceGen3
3536;87780;DeviceGen2
3537;8231;DeviceGen3
3538;77304;DeviceGen4
3539;12346;DeviceGen3
3540;78677;DeviceGen2
3541;43812;DeviceGen3
3542;78198;DeviceGen2
3543;24307;DeviceGen3
3544;31364;DeviceGen3
3545;56309;DeviceGen3
3546;96684;DeviceGen3
3547;51677;DeviceGen2
3548;17948;DeviceGen3
3549;15384;DeviceGen3
3550;37477;DeviceGen2
3551;40664;DeviceGen2
3552;37384;DeviceGen2
3553;23345;DeviceGen3
3554;70194;DeviceGen2
3555;42551;DeviceGen3
3556;67464;DeviceGen4
3557;13312;DeviceGen3
3558;23174;DeviceGen4
3559;64958;DeviceGen3
3560;73541;DeviceGen2
3561;99835;DeviceGen2
3562;44994;DeviceGen3
3563;26166;DeviceGen2
3564;47585;DeviceGen3
3565;11703;DeviceGen4
3566;65360;DeviceGen2
3567;48519;DeviceGen2
3568;88357;DeviceGen3
3569;20569;DeviceGen3
3570;12063;DeviceGen3
3571;55934;DeviceGen3
3572;22137;DeviceGen3
3573;90054;DeviceGen3
3574;20917;DeviceGen2
3575;28242;DeviceGen3
3576;19515;DeviceGen3
3577;48494;DeviceGen3
3578;33851;DeviceGen2
3579;46920;DeviceGen3
3580;8771;DeviceGen2
3581;74951;DeviceGen3
3582;85364;DeviceGen2
3583;99666;DeviceGen2
3584;95496;DeviceGen3
3585;94011;DeviceGen3
3586;49764;DeviceGen2
3587;17549;DeviceGen2
3588;57246;DeviceGen2
3589;14904;DeviceGen2
3590;90591;DeviceGen2
3591;86534;DeviceGen2
3592;94252;DeviceGen3
3593;92988;DeviceGen3
3594;94828;DeviceGen2
3595;19115;DeviceGen3
3596;42612;DeviceGen2
3597;66870;DeviceGen3
3598;74269;DeviceGen2
3599;97435;DeviceGen3
3600;4482;DeviceGen2
3601;84145;DeviceGen3
3602;40707;DeviceGen2
3603;70874;DeviceGen2
3604;84081;DeviceGen3
3605;90876;DeviceGen3
3606;59970;DeviceGen3
3607;93165;DeviceGen2
3608;32281;DeviceGen4
3609;51044;DeviceGen3
3610;3584;DeviceGen3
3611;61507;DeviceGen3
3612;33156;DeviceGen3
3613;26247;DeviceGen3
3614;73956;DeviceGen3
3615;80372;DeviceGen3
3616;52125;DeviceGen3
3617;37314;DeviceGen2
3618;99722;DeviceGen3
3619;16905;DeviceGen2
3620;34433;DeviceGen2
3621;85449;DeviceGen3
3622;16470;DeviceGen4
3623;50896;DeviceGen3
3624;80473;DeviceGen2
3625;99320;DeviceGen3
3626;1660;DeviceGen3
3627;84887;DeviceGen3
3628;15297;DeviceGen3
3629;26670;DeviceGen2
3630;44378;DeviceGen3
3631;63041;DeviceGen3
3632;17796;DeviceGen3
3633;12143;DeviceGen2
3634;82165;DeviceGen2
3635;30265;DeviceGen3
3636;30960;DeviceGen4
3637;14970;DeviceGen3
3638;39834;DeviceGen2
3639;98943;DeviceGen2
3640;31292;DeviceGen2
3641;15976;DeviceGen3
3642;23042;DeviceGen3
3643;18553;DeviceGen3
3644;17062;DeviceGen2
3645;56980;DeviceGen3
3646;96656;DeviceGen2
3647;6655;DeviceGen2
3648;80301;DeviceGen2
3649;51916;DeviceGen3
3650;11397;DeviceGen2
3651;21262;DeviceGen2
3652;90026;DeviceGen2
3653;4566;DeviceGen2
3654;28607;DeviceGen2
3655;12620;DeviceGen2
3656;29293;DeviceGen2
3657;49394;DeviceGen3
3658;12304;DeviceGen3
3659;8787;DeviceGen3
3660;98224;DeviceGen2
3661;31326;DeviceGen2
3662;39147;DeviceGen3
3663;74179;DeviceGen2
3664;88766;DeviceGen2
3665;98190;DeviceGen3
3666;96235;DeviceGen3
3667;90677;DeviceGen3
3668;76583;DeviceGen3
3669;89247;DeviceGen2
3670;44256;DeviceGen2
3671;23030;DeviceGen4
3672;82781;DeviceGen3
3673;22962;DeviceGen3
3674;48534;DeviceGen3
3675;62520;DeviceGen3
3676;23984;DeviceGen2
3677;90942;DeviceGen2
3678;16316;DeviceGen2
3679;70237;DeviceGen2
3680;53748;DeviceGen4
3681;13108;DeviceGen4
3682;84788;DeviceGen2
3683;50225;DeviceGen2
3684;45935;DeviceGen2
3685;27308;DeviceGen3
3686;30455;DeviceGen2
3687;6618;DeviceGen3
3688;85134;DeviceGen3
3689;58889;DeviceGen3
3690;84655;DeviceGen2
3691;16477;DeviceGen3
3692;38792;DeviceGen2
3693;62891;DeviceGen3
3694;57368;DeviceGen2
3695;64995;DeviceGen3
3696;6011;DeviceGen3
3697;50070;DeviceGen3
3698;32484;DeviceGen3
3699;63636;DeviceGen2
3700;85419;DeviceGen3
3701;82098;DeviceGen4
3702;31982;DeviceGen3
3703;65472;DeviceGen2
3704;46506;DeviceGen3
3705;24080;DeviceGen2
3706;56317;DeviceGen2
3707;16358;DeviceGen2
3708;71052;DeviceGen3
3709;26479;DeviceGen2
3710;10756;DeviceGen3
3711;76263;DeviceGen4
3712;18025;DeviceGen3
3713;5688;DeviceGen3
3714;85260;DeviceGen2
3715;54466;DeviceGen3
3716;42929;DeviceGen3
3717;84298;DeviceGen2
3718;47332;DeviceGen3
3719;54868;DeviceGen3
3720;61574;DeviceGen2
3721;80588;DeviceGen3
3722;21573;DeviceGen2
3723;73299;DeviceGen3
3724;43497;DeviceGen4
3725;7597;DeviceGen2
3726;45672;DeviceGen2
3727;85116;DeviceGen2
3728;1229;DeviceGen3
3729;20972;DeviceGen2
3730;5944;DeviceGen3
3731;15282;DeviceGen2
3732;21452;DeviceGen2
3733;23684;DeviceGen3
3734;76950;DeviceGen2
3735;7064;DeviceGen3
3736;29767;DeviceGen2
3737;46794;DeviceGen3
3738;40280;DeviceGen3
3739;8692;DeviceGen3
3740;5842;DeviceGen3
3741;14197;DeviceGen2
3742;80854;DeviceGen2
3743;77608;DeviceGen2
3744;63158;DeviceGen3
3745;68194;DeviceGen3
3746;23065;DeviceGen3
3747;69838;DeviceGen2
3748;35299;DeviceGen3
3749;53712;DeviceGen2
3750;59494;DeviceGen2
3751;29516;DeviceGen3
3752;42474;DeviceGen3
3753;39365;DeviceGen3
3754;14256;DeviceGen3
3755;35514;DeviceGen3
3756;54349;DeviceGen3
3757;76850;DeviceGen4
3758;7563;DeviceGen3
3759;46257;DeviceGen3
3760;6381;DeviceGen3
3761;75889;DeviceGen3
3762;91704;DeviceGen2
3763;35206;DeviceGen3
3764;4026;DeviceGen3
3765;45028;DeviceGen3
3766;84725;DeviceGen3
3767;75924;DeviceGen3
3768;81357;DeviceGen2
3769;52269;DeviceGen3
3770;78781;DeviceGen2
3771;94155;DeviceGen3
3772;70243;DeviceGen3
3773;45361;DeviceGen2
3774;14253;DeviceGen2
3775;12030;DeviceGen3
3776;85120;DeviceGen3
3777;3039;DeviceGen3
3778;32933;DeviceGen2
3779;41694;DeviceGen3
3780;59244;DeviceGen3
3781;14727;DeviceGen2
3782;6057;DeviceGen2
3783;22156;DeviceGen2
3784;52228;DeviceGen3
3785;21285;DeviceGen2
3786;22035;DeviceGen2
3787;56658;DeviceGen2
3788;34370;DeviceGen2
3789;48010;DeviceGen2
3790;89491;DeviceGen2
3791;38765;DeviceGen2
3792;59660;DeviceGen3
3793;73480;DeviceGen3
3794;88162;DeviceGen3
3795;41874;DeviceGen3
3796;42531;DeviceGen3
3797;6323;DeviceGen3
3798;80653;DeviceGen3
3799;40734;DeviceGen2
3800;86051;DeviceGen2
3801;61201;DeviceGen3
3802;45847;DeviceGen3
3803;57573;DeviceGen2
3804;55975;DeviceGen3
3805;13668;DeviceGen3
3806;22760;DeviceGen2
3807;30651;DeviceGen3
3808;39423;DeviceGen2
3809;64663;DeviceGen4
3810;33895;DeviceGen3
3811;62193;DeviceGen3
3812;23988;DeviceGen2
3813;8418;DeviceGen2
3814;87796;DeviceGen2
3815;96770;DeviceGen2
3816;50973;DeviceGen3
3817;49895;DeviceGen4
3818;26583;DeviceGen3
3819;94926;DeviceGen2
3820;81892;DeviceGen2
3821;89706;DeviceGen3
3822;32465;DeviceGen2
3823;78785;DeviceGen2
3824;68079;DeviceGen2
3825;5541;DeviceGen2
3826;74437;DeviceGen2
3827;67497;DeviceGen2
3828;77674;DeviceGen3
3829;33183;DeviceGen2
3830;44856;DeviceGen2
3831;84563;DeviceGen4
3832;21939;DeviceGen2
3833;11443;DeviceGen2
3834;86427;DeviceGen2
3835;26799;DeviceGen3
3836;59764;DeviceGen4
3837;77941;DeviceGen3
3838;2478;DeviceGen2
3839;42424;DeviceGen2
3840;48658;DeviceGen3
3841;3313;DeviceGen3
3842;75896;DeviceGen2
3843;41809;DeviceGen3
3844;66903;DeviceGen3
3845;63723;DeviceGen2
3846;37313;DeviceGen3
3847;30436;DeviceGen3
3848;77014;DeviceGen3
3849;67317;DeviceGen2
3850;53684;DeviceGen3
3851;59378;DeviceGen3
3852;41402;DeviceGen3
3853;41805;DeviceGen3
3854;16657;DeviceGen3
3855;67316;DeviceGen3
3856;97448;DeviceGen3
3857;96365;DeviceGen3
3858;87344;DeviceGen3
3859;23007;DeviceGen3
3860;5671;DeviceGen2
3861;94242;DeviceGen3
3862;84163;DeviceGen2
3863;54199;DeviceGen2
3864;75878;DeviceGen3
3865;5131;DeviceGen3
3866;9006;DeviceGen3
3867;69340;DeviceGen3
3868;46660;DeviceGen3
3869;90099;DeviceGen3
3870;48323;DeviceGen2
3871;7709;DeviceGen3
3872;61454;DeviceGen3
3873;35548;DeviceGen3
3874;66795;DeviceGen2
3875;80012;DeviceGen2
3876;52190;DeviceGen3
3877;69454;DeviceGen3
3878;89349;DeviceGen3
3879;95768;DeviceGen3
3880;80640;DeviceGen4
3881;58138;DeviceGen3
3882;62360;DeviceGen3
3883;28784;DeviceGen3
3884;13583;DeviceGen3
3885;28308;DeviceGen2
3886;21240;DeviceGen2
3887;5598;DeviceGen3
3888;62640;DeviceGen3
3889;35878;DeviceGen4
3890;63793;DeviceGen2
3891;8061;DeviceGen2
3892;42647;DeviceGen2
3893;31260;DeviceGen2
3894;31347;DeviceGen3
3895;58986;DeviceGen3
3896;43289;DeviceGen2
3897;78922;DeviceGen3
3898;83024;DeviceGen3
3899;10118;DeviceGen2
3900;48791;DeviceGen2
3901;10824;DeviceGen3
3902;82494;DeviceGen3
3903;95622;DeviceGen2
3904;62849;DeviceGen2
3905;96469;DeviceGen2
3906;9789;DeviceGen3
3907;80555;DeviceGen2
3908;25875;DeviceGen3
3909;94265;DeviceGen3
3910;12379;DeviceGen3
3911;84791;DeviceGen3
3912;62789;DeviceGen4
3913;53742;DeviceGen3
3914;45465;DeviceGen4
3915;11960;DeviceGen3
3916;83636;DeviceGen2
3917;79108;DeviceGen3
3918;40099;DeviceGen3
3919;69658;DeviceGen3
3920;7697;DeviceGen3
3921;43937;DeviceGen4
3922;23210;DeviceGen3
3923;56966;DeviceGen4
3924;94008;DeviceGen3
3925;11149;DeviceGen2
3926;14368;DeviceGen3
3927;5566;DeviceGen3
3928;43938;DeviceGen2
3929;85365;DeviceGen3
3930;17924;DeviceGen3
3931;23748;DeviceGen3
3932;71969;DeviceGen3
3933;82848;DeviceGen2
3934;35116;DeviceGen3
3935;77074;DeviceGen2
3936;45231;DeviceGen3
3937;55386;DeviceGen3
3938;93975;DeviceGen2
3939;66000;DeviceGen2
3940;56498;DeviceGen2
3941;40983;DeviceGen2
3942;18396;DeviceGen3
3943;93039;DeviceGen3
3944;47732;DeviceGen2
3945;61396;DeviceGen2
3946;52968;DeviceGen2
3947;60934;DeviceGen2
3948;76989;DeviceGen3
3949;68734;DeviceGen2
3950;55011;DeviceGen3
3951;6593;DeviceGen2
3952;41348;DeviceGen2
3953;22067;DeviceGen2
3954;88171;DeviceGen2
3955;91894;DeviceGen2
3956;94564;DeviceGen3
3957;47175;DeviceGen4
3958;80969;DeviceGen2
3959;41085;DeviceGen2
3960;7986;DeviceGen3
3961;63531;DeviceGen2
3962;25174;DeviceGen2
3963;15199;DeviceGen2
3964;52770;DeviceGen3
3965;72083;DeviceGen2
3966;37278;DeviceGen2
3967;53389;DeviceGen3
3968;9323;DeviceGen2
3969;62870;DeviceGen3
3970;41610;DeviceGen3
3971;7525;DeviceGen3
3972;23362;DeviceGen2
3973;8599;DeviceGen3
3974;69346;DeviceGen2
3975;38312;DeviceGen3
3976;42124;DeviceGen3
3977;35825;DeviceGen2
3978;19657;DeviceGen4
3979;16738;DeviceGen3
3980;8007;DeviceGen3
3981;19232;DeviceGen2
3982;55274;DeviceGen2
3983;57114;DeviceGen3
3984;3725;DeviceGen2
3985;15675;DeviceGen2
3986;61955;DeviceGen2
3987;70250;DeviceGen2
3988;92111;DeviceGen4
3989;7397;DeviceGen3
3990;88084;DeviceGen2
3991;68247;DeviceGen2
3992;1695;DeviceGen3
3993;46629;DeviceGen3
3994;91938;DeviceGen2
3995;24046;DeviceGen3
3996;72620;DeviceGen2
3997;42061;DeviceGen2
3998;13476;DeviceGen3
3999;81621;DeviceGen3
4000;56732;DeviceGen3
4001;29526;DeviceGen3
4002;7373;DeviceGen2
4003;21786;DeviceGen3
4004;55958;DeviceGen2
4005;78399;DeviceGen4
4006;63164;DeviceGen3
4007;98529;DeviceGen3
4008;44803;DeviceGen2
4009;49322;DeviceGen3
4010;60575;DeviceGen2
4011;67043;DeviceGen3
4012;26711;DeviceGen3
4013;3144;DeviceGen3
4014;87265;DeviceGen3
4015;96855;DeviceGen2
4016;25750;DeviceGen3
4017;38352;DeviceGen2
4018;53589;DeviceGen3
4019;18810;DeviceGen2
4020;6532;DeviceGen2
4021;60096;DeviceGen3
4022;24410;DeviceGen3
4023;26894;DeviceGen3
4024;71405;DeviceGen3
4025;96600;DeviceGen3
4026;76786;DeviceGen3
4027;35002;DeviceGen3
4028;80409;DeviceGen3
4029;93379;DeviceGen2
4030;71809;DeviceGen3
4031;64563;DeviceGen3
4032;4277;DeviceGen3
4033;20507;DeviceGen2
4034;70782;DeviceGen3
4035;76795;DeviceGen2
4036;95264;DeviceGen2
4037;53935;DeviceGen3
4038;59924;DeviceGen3
4039;91947;DeviceGen3
4040;48838;DeviceGen3
4041;4320;DeviceGen3
4042;42377;DeviceGen3
4043;24408;DeviceGen2
4044;10798;DeviceGen3
4045;82214;DeviceGen3
4046;26905;DeviceGen3
4047;79367;DeviceGen3
4048;1494;DeviceGen3
4049;26631;DeviceGen3
4050;5529;DeviceGen3
4051;14464;DeviceGen3
4052;59097;DeviceGen2
4053;36832;DeviceGen3
4054;98089;DeviceGen2
4055;9000;DeviceGen4
4056;7826;DeviceGen2
4057;60646;DeviceGen2
4058;30217;DeviceGen3
4059;88499;DeviceGen3
4060;79603;DeviceGen2
4061;58553;DeviceGen3
4062;25332;DeviceGen3
4063;82523;DeviceGen2
4064;23732;DeviceGen3
4065;86146;DeviceGen2
4066;77385;DeviceGen3
4067;29428;DeviceGen3
4068;46907;DeviceGen3
4069;85476;DeviceGen3
4070;12263;DeviceGen3
4071;63169;DeviceGen2
4072;57856;DeviceGen3
4073;33411;DeviceGen3
4074;13065;DeviceGen2
4075;5714;DeviceGen4
4076;63063;DeviceGen3
4077;15707;DeviceGen2
4078;38804;DeviceGen3
4079;76531;DeviceGen3
4080;59402;DeviceGen3
4081;22581;DeviceGen2
4082;24287;DeviceGen2
4083;57174;DeviceGen4
4084;45377;DeviceGen3
4085;3116;DeviceGen3
4086;2844;DeviceGen2
4087;84158;DeviceGen2
4088;7949;DeviceGen2
4089;15086;DeviceGen2
4090;70042;DeviceGen3
4091;58201;DeviceGen2
4092;71442;DeviceGen3
4093;2416;DeviceGen2
4094;35199;DeviceGen3
4095;86784;DeviceGen3
4096;20855;DeviceGen3
4097;67885;DeviceGen3
4098;90687;DeviceGen3
4099;74016;DeviceGen2
4100;54020;DeviceGen3
4101;1525;DeviceGen4
4102;32931;DeviceGen2
4103;16520;DeviceGen3
4104;58044;DeviceGen3
4105;68646;DeviceGen3
4106;88231;DeviceGen4
4107;21047;DeviceGen3
4108;23176;DeviceGen3
4109;84330;DeviceGen2
4110;40145;DeviceGen3
4111;56947;DeviceGen2
4112;18558;DeviceGen3
4113;69420;DeviceGen2
